customer_id,segment,age,preferred_channel,frequency,monetary_total,monetary_avg,monetary_std,n_channels,n_categories,recency_days,active_span_days,tenure_days,churned
1385,one_off,22.0,mobile_app,1.0,41.61,41.61,0.0,1.0,1.0,10.0,0.0,39,1
1386,bargain_hunter,35.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44,0
1387,bargain_hunter,34.0,in_store,1.0,16.86,16.86,0.0,1.0,1.0,132.0,0.0,337,1
1388,regular,38.0,mobile_app,10.0,501.4,50.14,30.964775327961142,3.0,4.0,20.0,145.0,167,0
1389,regular,58.0,mobile_app,7.0,362.85,51.83571428571429,46.03303953218197,3.0,4.0,3.0,105.0,147,0
1390,one_off,55.0,mobile_app,1.0,22.46,22.46,0.0,1.0,1.0,94.0,0.0,311,1
1391,bargain_hunter,34.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183,1
1392,regular,52.0,web,3.0,114.37,38.123333333333335,28.69358348713756,2.0,3.0,23.0,40.0,66,1
1393,regular,24.0,mobile_app,13.0,816.44,62.80307692307693,35.34466541186835,3.0,4.0,25.0,208.0,255,0
1394,loyal_vip,31.0,web,14.0,2014.67,143.905,94.4501869322579,3.0,4.0,3.0,87.0,94,0
1395,bargain_hunter,46.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0
1396,regular,36.0,mobile_app,10.0,621.71,62.17100000000001,29.601283549497946,3.0,3.0,63.0,117.0,192,1
1397,bargain_hunter,39.0,in_store,7.0,138.74,19.82,13.550234930312707,2.0,4.0,26.0,169.0,199,0
1398,bargain_hunter,34.0,web,7.0,94.06,13.437142857142858,7.854660430355374,3.0,3.0,20.0,234.0,341,1
1399,regular,18.0,web,1.0,20.93,20.93,0.0,1.0,1.0,23.0,0.0,30,1
1400,bargain_hunter,44.0,web,11.0,314.82,28.62,20.918588384496694,3.0,4.0,26.0,204.0,239,0
1401,regular,26.0,web,9.0,544.9,60.544444444444444,42.64277960895347,3.0,3.0,26.0,184.0,247,1
1402,regular,29.0,web,11.0,738.14,67.10363636363637,48.67743486929591,3.0,4.0,53.0,250.0,303,1
1403,regular,39.0,web,23.0,1263.82,54.94869565217391,31.068494609688656,2.0,5.0,8.0,302.0,333,0
1404,regular,48.0,web,9.0,564.12,62.68,65.47520217609106,3.0,4.0,16.0,91.0,149,0
1405,bargain_hunter,18.0,web,9.0,171.45,19.049999999999997,9.354893104680567,3.0,4.0,27.0,199.0,280,0
1406,loyal_vip,51.0,mobile_app,25.0,3476.56,139.0624,132.6982048760771,3.0,5.0,4.0,158.0,163,0
1407,bargain_hunter,52.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9,1
1408,regular,57.0,in_store,9.0,337.39,37.48777777777778,21.601465678153517,3.0,4.0,18.0,183.0,214,0
1409,regular,22.0,web,4.0,361.82,90.455,44.13214890152832,1.0,3.0,29.0,96.0,141,1
1410,regular,64.0,web,11.0,501.62,45.60181818181818,24.372485641879784,3.0,5.0,9.0,161.0,184,0
1411,bargain_hunter,44.0,web,11.0,250.06,22.732727272727274,23.436975099576777,3.0,5.0,80.0,131.0,215,0
1412,regular,36.0,in_store,18.0,716.32,39.79555555555556,33.43711661193682,3.0,5.0,15.0,349.0,364,0
1413,regular,63.0,mobile_app,4.0,243.54000000000002,60.885000000000005,24.833561296492828,3.0,2.0,1.0,25.0,38,1
1414,one_off,,mobile_app,1.0,50.73,50.73,0.0,1.0,1.0,88.0,0.0,158,1
1415,regular,48.0,mobile_app,19.0,1247.01,65.6321052631579,57.804168302116544,3.0,5.0,14.0,276.0,291,0
1416,bargain_hunter,76.0,mobile_app,4.0,120.32000000000001,30.080000000000002,28.869082654863377,2.0,3.0,44.0,149.0,211,1
1417,loyal_vip,67.0,mobile_app,12.0,1552.97,129.41416666666666,99.694611640507,3.0,5.0,3.0,41.0,46,0
1418,one_off,37.0,in_store,6.0,213.84,35.64,23.455403641805017,3.0,3.0,103.0,224.0,352,1
1419,regular,54.0,web,13.0,650.13,50.01,29.915709362585183,3.0,5.0,15.0,279.0,299,0
1420,regular,67.0,web,11.0,599.76,54.52363636363636,25.842344813397748,3.0,5.0,18.0,160.0,179,0
1421,bargain_hunter,40.0,web,8.0,220.4,27.55,24.37872843279567,2.0,4.0,37.0,79.0,202,1
1422,one_off,49.0,web,4.0,278.64,69.66,38.43648874008482,2.0,1.0,116.0,159.0,325,1
1423,regular,50.0,mobile_app,5.0,355.74,71.148,66.48926018538634,3.0,4.0,14.0,84.0,107,0
1424,regular,23.0,mobile_app,5.0,143.19,28.637999999999998,10.139885107830365,3.0,3.0,18.0,191.0,247,1
1425,regular,24.0,in_store,29.0,1522.27,52.49206896551724,39.83561322837628,3.0,5.0,17.0,293.0,340,0
1426,bargain_hunter,48.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,172,1
1427,bargain_hunter,35.0,web,4.0,121.9,30.475,12.995903200624419,2.0,3.0,38.0,158.0,271,1
1428,bargain_hunter,53.0,mobile_app,3.0,75.0,25.0,16.2127018106175,2.0,2.0,12.0,58.0,79,0
1429,bargain_hunter,28.0,web,2.0,33.67,16.835,14.446191539641166,1.0,2.0,36.0,5.0,61,1
1430,bargain_hunter,58.0,mobile_app,6.0,110.07,18.345,14.378967626363165,3.0,5.0,2.0,99.0,115,0
1431,regular,40.0,mobile_app,3.0,144.6,48.199999999999996,8.385869066471285,2.0,2.0,44.0,24.0,86,1
1432,bargain_hunter,36.0,web,1.0,45.99,45.99,0.0,1.0,1.0,81.0,0.0,142,1
1433,regular,42.0,in_store,7.0,370.28,52.89714285714285,36.86117004576574,3.0,4.0,26.0,115.0,158,1
1434,bargain_hunter,62.0,web,5.0,107.24,21.448,22.70751131233892,2.0,3.0,9.0,191.0,200,1
1435,regular,51.0,mobile_app,12.0,626.81,52.23416666666666,32.059242167171284,3.0,4.0,19.0,254.0,286,0
1436,bargain_hunter,38.0,mobile_app,1.0,33.41,33.41,0.0,1.0,1.0,80.0,0.0,81,1
1437,regular,34.0,in_store,19.0,1274.0,67.05263157894737,53.08067181628203,3.0,5.0,3.0,198.0,217,0
1438,bargain_hunter,41.0,mobile_app,1.0,52.25,52.25,0.0,1.0,1.0,37.0,0.0,108,0
1439,regular,53.0,web,26.0,1191.98,45.84538461538462,33.62770003800667,3.0,5.0,9.0,199.0,210,0
1440,loyal_vip,51.0,mobile_app,20.0,2147.4,107.37,73.09373743783785,3.0,3.0,20.0,201.0,247,0
1441,regular,46.0,web,6.0,186.26,31.043333333333333,16.59295593517522,3.0,5.0,3.0,90.0,104,0
1442,regular,46.0,web,14.0,817.41,58.38642857142857,34.55340962962942,3.0,5.0,1.0,241.0,271,0
1443,one_off,28.0,mobile_app,1.0,17.45,17.45,0.0,1.0,1.0,43.0,0.0,134,0
1444,regular,37.0,mobile_app,19.0,1157.01,60.89526315789474,39.39411368443839,3.0,5.0,23.0,286.0,316,0
1445,one_off,41.0,web,1.0,108.22,108.22,0.0,1.0,1.0,208.0,0.0,284,1
1446,regular,39.0,web,22.0,956.96,43.49818181818182,41.806518133438935,3.0,5.0,7.0,286.0,309,0
1447,bargain_hunter,62.0,web,1.0,4.88,4.88,0.0,1.0,1.0,23.0,0.0,101,1
1448,loyal_vip,47.0,web,29.0,3042.45,104.91206896551724,78.51446456269382,3.0,5.0,34.0,244.0,278,0
1449,bargain_hunter,54.0,mobile_app,3.0,48.510000000000005,16.17,11.102733897558746,2.0,3.0,25.0,96.0,226,0
1450,bargain_hunter,54.0,mobile_app,3.0,34.269999999999996,11.423333333333332,11.246929951472683,2.0,2.0,63.0,71.0,179,1
1451,regular,36.0,web,2.0,84.39999999999999,42.199999999999996,31.056129829713164,2.0,2.0,24.0,32.0,83,0
1452,regular,37.0,mobile_app,13.0,603.76,46.44307692307692,24.214232517473196,3.0,5.0,36.0,255.0,300,0
1453,bargain_hunter,52.0,web,9.0,195.78,21.753333333333334,17.33314022328326,3.0,4.0,8.0,134.0,206,0
1454,regular,49.0,web,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,0
1455,regular,42.0,web,9.0,337.32,37.48,31.187916329886484,3.0,4.0,22.0,219.0,301,0
1456,regular,18.0,web,6.0,369.13,61.52166666666667,42.11811411574201,2.0,4.0,23.0,262.0,287,0
1457,regular,36.0,in_store,9.0,364.3,40.47777777777778,24.937571943644485,3.0,5.0,7.0,169.0,300,0
1458,one_off,44.0,in_store,3.0,85.35,28.45,12.634108595385745,1.0,2.0,42.0,144.0,188,0
1459,bargain_hunter,48.0,web,2.0,71.43,35.715,11.547053736776324,2.0,2.0,139.0,90.0,278,1
1460,regular,49.0,web,10.0,496.45,49.644999999999996,43.803672410731345,3.0,4.0,6.0,204.0,216,0
1461,bargain_hunter,30.0,web,8.0,121.26,15.1575,9.574468653664287,3.0,5.0,15.0,336.0,361,0
1462,regular,51.0,web,16.0,786.45,49.153125,33.587622267486175,3.0,5.0,5.0,199.0,206,0
1463,bargain_hunter,22.0,web,1.0,2.34,2.34,0.0,1.0,1.0,1.0,0.0,103,1
1464,regular,28.0,mobile_app,2.0,83.21,41.605,13.75322689407835,2.0,2.0,6.0,53.0,136,0
1465,regular,39.0,web,10.0,467.02,46.702,29.65898357440232,3.0,4.0,22.0,250.0,314,1
1466,regular,54.0,in_store,9.0,577.82,64.20222222222223,39.27757495625773,3.0,4.0,5.0,140.0,149,1
1467,bargain_hunter,44.0,mobile_app,1.0,6.44,6.44,0.0,1.0,1.0,10.0,0.0,27,0
1468,bargain_hunter,46.0,web,4.0,161.73000000000002,40.432500000000005,8.30935767674012,2.0,4.0,43.0,88.0,183,0
1469,one_off,27.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72,1
1470,loyal_vip,34.0,in_store,11.0,1529.3,139.02727272727273,67.31441555728001,3.0,4.0,2.0,117.0,153,0
1471,bargain_hunter,50.0,web,3.0,61.169999999999995,20.389999999999997,12.250208161496683,2.0,3.0,13.0,7.0,45,0
1472,regular,45.0,web,3.0,81.57,27.189999999999998,16.351259890295914,2.0,2.0,1.0,35.0,48,0
1473,regular,47.0,mobile_app,10.0,461.04999999999995,46.105,37.529671002495554,3.0,5.0,18.0,262.0,297,0
1474,loyal_vip,18.0,web,17.0,1689.84,99.40235294117646,67.50962352966906,3.0,5.0,9.0,225.0,237,0
1475,bargain_hunter,23.0,in_store,6.0,180.03,30.005,9.304978774828022,2.0,4.0,74.0,55.0,170,1
1476,loyal_vip,57.0,web,32.0,3804.28,118.88375,69.5826066396926,3.0,5.0,11.0,186.0,208,0
1477,regular,38.0,web,12.0,534.83,44.56916666666667,39.01701411117354,2.0,5.0,6.0,141.0,157,1
1478,bargain_hunter,18.0,mobile_app,9.0,334.98,37.22,30.167704586196145,3.0,5.0,5.0,180.0,207,1
1479,one_off,34.0,in_store,1.0,14.05,14.05,0.0,1.0,1.0,76.0,0.0,134,1
1480,regular,61.0,web,10.0,580.91,58.090999999999994,52.02316907985432,3.0,5.0,14.0,184.0,213,1
1481,regular,57.0,web,5.0,160.04,32.007999999999996,30.806738223966526,2.0,2.0,23.0,68.0,92,1
1482,bargain_hunter,42.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29,1
1483,regular,36.0,web,22.0,851.06,38.68454545454545,20.810205080628965,3.0,5.0,3.0,323.0,332,0
1484,bargain_hunter,29.0,mobile_app,1.0,20.88,20.88,0.0,1.0,1.0,18.0,0.0,147,0
1485,bargain_hunter,58.0,mobile_app,1.0,40.88,40.88,0.0,1.0,1.0,41.0,0.0,232,1
1486,regular,33.0,web,4.0,169.17,42.2925,31.297088655869146,3.0,3.0,85.0,92.0,195,0
1487,bargain_hunter,50.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41,1
1488,bargain_hunter,43.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,77,1
1489,bargain_hunter,24.0,mobile_app,5.0,71.0,14.2,4.902810418525276,2.0,4.0,9.0,274.0,352,1
1490,loyal_vip,38.0,in_store,20.0,2277.02,113.851,77.09133393169702,3.0,5.0,4.0,140.0,151,0
1491,bargain_hunter,43.0,web,5.0,116.35,23.27,15.079452907847816,3.0,4.0,59.0,152.0,216,1
1492,regular,43.0,mobile_app,10.0,430.95,43.095,28.08948290730892,2.0,4.0,58.0,85.0,151,1
1493,regular,32.0,web,8.0,518.7,64.8375,28.010088871180482,3.0,5.0,9.0,24.0,36,1
1494,regular,18.0,web,8.0,540.57,67.57125,61.167880095333885,3.0,4.0,19.0,219.0,336,0
1495,regular,38.0,web,9.0,184.16,20.462222222222223,15.49238666069384,3.0,4.0,21.0,191.0,222,1
1496,bargain_hunter,36.0,web,4.0,90.64,22.66,6.906301470396438,2.0,4.0,93.0,105.0,331,1
1497,bargain_hunter,51.0,in_store,1.0,35.46,35.46,0.0,1.0,1.0,64.0,0.0,73,1
1498,bargain_hunter,36.0,web,4.0,121.93,30.4825,19.589999787306446,3.0,3.0,55.0,122.0,335,1
1499,regular,45.0,mobile_app,9.0,801.05,89.00555555555555,65.87433132698789,3.0,5.0,59.0,98.0,161,1
1500,regular,28.0,mobile_app,12.0,701.17,58.43083333333333,34.37547499396345,3.0,5.0,10.0,198.0,213,0
1501,loyal_vip,37.0,web,13.0,1292.75,99.4423076923077,58.46718526288146,3.0,5.0,12.0,95.0,142,0
1502,bargain_hunter,,in_store,6.0,132.86,22.143333333333334,10.303540491824482,3.0,5.0,51.0,209.0,331,1
1503,regular,21.0,web,7.0,198.76999999999998,28.395714285714284,17.69668882130483,3.0,4.0,55.0,169.0,247,1
1504,bargain_hunter,48.0,in_store,6.0,91.14,15.19,12.460327443530526,2.0,4.0,24.0,273.0,322,1
1505,one_off,53.0,in_store,2.0,70.09,35.045,25.052793257439383,2.0,2.0,19.0,163.0,308,0
1506,bargain_hunter,24.0,in_store,6.0,153.92000000000002,25.653333333333336,16.01661345811488,3.0,2.0,52.0,163.0,229,1
1507,bargain_hunter,35.0,web,4.0,84.06,21.015,12.451274365836346,2.0,2.0,28.0,79.0,131,0
1508,bargain_hunter,39.0,mobile_app,12.0,197.65,16.470833333333335,11.987964766482435,3.0,5.0,72.0,267.0,348,1
1509,regular,36.0,mobile_app,10.0,458.33,45.833,25.82078966431679,3.0,5.0,4.0,68.0,79,0
1510,regular,33.0,in_store,1.0,47.49,47.49,0.0,1.0,1.0,35.0,0.0,65,0
1511,bargain_hunter,40.0,in_store,3.0,48.12,16.04,16.977252427881254,2.0,2.0,29.0,76.0,107,1
1512,regular,34.0,web,20.0,1121.51,56.0755,40.33241826241934,3.0,5.0,16.0,138.0,158,0
1513,regular,41.0,web,6.0,190.34,31.723333333333333,23.099219611637675,3.0,3.0,4.0,34.0,39,0
1514,one_off,18.0,web,1.0,46.5,46.5,0.0,1.0,1.0,83.0,0.0,366,1
1515,bargain_hunter,63.0,in_store,5.0,112.32,22.464,6.247093724284918,2.0,2.0,18.0,302.0,330,0
1516,regular,24.0,mobile_app,20.0,1066.21,53.310500000000005,30.325470009808413,3.0,5.0,4.0,205.0,212,0
1517,regular,48.0,in_store,4.0,244.60000000000002,61.150000000000006,51.30885108828691,3.0,3.0,27.0,142.0,196,0
1518,loyal_vip,33.0,web,15.0,1690.94,112.72933333333334,75.57535959620198,3.0,5.0,9.0,298.0,335,0
1519,regular,35.0,mobile_app,23.0,1139.09,49.52565217391304,54.34990790542393,3.0,5.0,3.0,263.0,285,0
1520,regular,40.0,web,7.0,453.97,64.85285714285715,37.763995954827,3.0,4.0,8.0,77.0,106,1
1521,regular,50.0,mobile_app,3.0,184.24,61.413333333333334,43.73147874624564,2.0,2.0,26.0,29.0,56,0
1522,regular,40.0,web,1.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,17,0
1523,one_off,33.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,180,1
1524,loyal_vip,24.0,mobile_app,33.0,3899.03,118.15242424242425,94.86859418526973,3.0,5.0,9.0,315.0,324,0
1525,regular,56.0,web,13.0,708.9,54.53076923076923,25.118252149097497,3.0,4.0,18.0,118.0,151,1
1526,bargain_hunter,43.0,web,3.0,98.89,32.96333333333333,39.20201057769019,2.0,2.0,21.0,24.0,81,1
1527,regular,31.0,in_store,22.0,1236.76,56.21636363636364,43.122430639313734,3.0,5.0,19.0,252.0,293,1
1528,bargain_hunter,39.0,in_store,13.0,242.12,18.624615384615385,15.23089437918022,3.0,5.0,40.0,197.0,268,0
1529,regular,28.0,in_store,7.0,452.27,64.61,47.049220326519055,3.0,4.0,11.0,141.0,173,0
1530,regular,49.0,web,14.0,688.49,49.17785714285714,35.69170818994916,3.0,5.0,16.0,174.0,195,0
1531,bargain_hunter,55.0,web,5.0,165.43,33.086,29.265439173195404,2.0,4.0,82.0,97.0,190,0
1532,one_off,18.0,web,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,335,1
1533,one_off,33.0,web,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127,1
1534,regular,43.0,mobile_app,2.0,186.26999999999998,93.13499999999999,19.650497449174154,2.0,2.0,26.0,46.0,147,0
1535,regular,18.0,mobile_app,8.0,372.39,46.54875,24.58220403782262,2.0,3.0,37.0,246.0,293,1
1536,loyal_vip,21.0,web,31.0,4399.55,141.9209677419355,95.23402579452504,3.0,5.0,27.0,300.0,336,0
1537,bargain_hunter,45.0,mobile_app,1.0,17.74,17.74,0.0,1.0,1.0,19.0,0.0,287,0
1538,bargain_hunter,55.0,mobile_app,13.0,344.45,26.496153846153845,11.486215316965477,3.0,5.0,18.0,300.0,338,0
1539,bargain_hunter,31.0,mobile_app,2.0,35.44,17.72,13.024906909456206,2.0,2.0,54.0,39.0,236,1
1540,one_off,22.0,web,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,318,1
1541,loyal_vip,51.0,mobile_app,8.0,680.76,85.095,53.23459535731575,3.0,4.0,5.0,129.0,151,0
1542,regular,51.0,in_store,2.0,99.42999999999999,49.714999999999996,37.00289785949203,2.0,2.0,2.0,13.0,43,1
1543,regular,31.0,web,28.0,1611.48,57.55285714285714,35.80746310137893,3.0,5.0,17.0,295.0,317,0
1544,one_off,69.0,mobile_app,1.0,36.32,36.32,0.0,1.0,1.0,124.0,0.0,133,1
1545,bargain_hunter,42.0,web,1.0,16.29,16.29,0.0,1.0,1.0,17.0,0.0,51,1
1546,bargain_hunter,19.0,web,5.0,108.5,21.7,4.906842161716637,2.0,3.0,7.0,55.0,115,0
1547,regular,67.0,mobile_app,3.0,252.42000000000002,84.14,101.95019715527775,2.0,3.0,34.0,22.0,63,0
1548,bargain_hunter,29.0,web,7.0,199.56,28.50857142857143,20.57872236767177,2.0,5.0,3.0,233.0,245,1
1549,regular,38.0,mobile_app,11.0,570.8,51.89090909090908,36.29949323462945,3.0,4.0,22.0,180.0,220,0
1550,regular,44.0,mobile_app,10.0,520.16,52.016,30.27379108513941,3.0,5.0,10.0,226.0,267,0
1551,bargain_hunter,49.0,mobile_app,2.0,51.23,25.615,21.67282284336768,1.0,2.0,54.0,6.0,78,1
1552,one_off,80.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47,1
1553,bargain_hunter,18.0,web,3.0,53.47,17.823333333333334,22.50304497914301,1.0,3.0,35.0,88.0,129,1
1554,regular,42.0,mobile_app,26.0,1140.3,43.857692307692304,21.145716409276332,3.0,5.0,4.0,261.0,317,0
1555,bargain_hunter,20.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99,1
1556,regular,64.0,web,6.0,338.83,56.471666666666664,37.99706168464433,2.0,4.0,10.0,136.0,241,0
1557,loyal_vip,23.0,mobile_app,13.0,1605.9,123.53076923076924,86.32489815241975,2.0,5.0,1.0,116.0,118,0
1558,bargain_hunter,53.0,mobile_app,2.0,89.30000000000001,44.650000000000006,9.517657274770933,2.0,2.0,27.0,2.0,89,1
1559,regular,32.0,web,4.0,117.00999999999999,29.252499999999998,25.0555587644738,2.0,3.0,57.0,135.0,236,1
1560,one_off,39.0,in_store,1.0,35.48,35.48,0.0,1.0,1.0,39.0,0.0,257,1
1561,bargain_hunter,74.0,web,1.0,10.73,10.73,0.0,1.0,1.0,8.0,0.0,56,0
1562,regular,27.0,mobile_app,15.0,673.9300000000001,44.92866666666667,35.554959241527285,3.0,5.0,2.0,241.0,257,0
1563,regular,63.0,mobile_app,2.0,87.09,43.545,43.395143161418424,1.0,2.0,1.0,3.0,5,0
1564,bargain_hunter,18.0,in_store,3.0,91.18,30.393333333333334,4.2683291032127935,3.0,2.0,4.0,161.0,186,1
1565,one_off,27.0,web,3.0,180.82,60.27333333333333,26.43390688743027,2.0,3.0,52.0,254.0,366,1
1566,regular,33.0,web,14.0,799.96,57.14,33.54023920835757,3.0,5.0,10.0,198.0,272,0
1567,bargain_hunter,36.0,mobile_app,5.0,177.67000000000002,35.534000000000006,21.94116633180652,3.0,3.0,46.0,121.0,204,0
1568,regular,35.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46,1
1569,bargain_hunter,45.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149,1
1570,regular,52.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13,0
1571,bargain_hunter,41.0,mobile_app,6.0,177.71,29.618333333333336,10.337693005050337,2.0,3.0,4.0,206.0,215,1
1572,bargain_hunter,38.0,mobile_app,3.0,116.12,38.70666666666667,32.80295159483873,2.0,3.0,1.0,67.0,93,0
1573,regular,47.0,web,7.0,597.93,85.41857142857143,64.00844486695263,3.0,5.0,34.0,115.0,160,0
1574,bargain_hunter,31.0,mobile_app,6.0,192.42,32.07,16.75656408694814,2.0,3.0,8.0,273.0,338,0
1575,regular,49.0,web,1.0,52.7,52.7,0.0,1.0,1.0,1.0,0.0,3,0
1576,bargain_hunter,38.0,web,2.0,30.490000000000002,15.245000000000001,1.8738329701443506,2.0,1.0,7.0,130.0,152,0
1577,regular,30.0,web,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,1
1578,regular,67.0,web,17.0,979.72,57.63058823529412,39.26724278431519,3.0,5.0,3.0,313.0,321,0
1579,one_off,44.0,web,1.0,38.48,38.48,0.0,1.0,1.0,23.0,0.0,45,0
1580,bargain_hunter,41.0,web,6.0,127.6,21.266666666666666,12.530233304558484,2.0,3.0,30.0,162.0,240,1
1581,one_off,48.0,in_store,2.0,44.47,22.235,19.141380566719842,1.0,2.0,30.0,27.0,106,1
1582,regular,42.0,in_store,13.0,706.77,54.36692307692307,35.842473729877,3.0,5.0,8.0,227.0,280,0
1583,loyal_vip,54.0,mobile_app,6.0,514.85,85.80833333333334,62.65734862461599,3.0,4.0,6.0,43.0,57,1
1584,one_off,60.0,mobile_app,3.0,38.94,12.979999999999999,7.006232939319103,3.0,3.0,126.0,148.0,357,1
1585,one_off,50.0,mobile_app,2.0,126.25999999999999,63.129999999999995,22.429427099237284,1.0,1.0,80.0,86.0,236,1
1586,regular,55.0,web,22.0,1053.7,47.89545454545455,33.152158979795644,3.0,5.0,8.0,315.0,345,0
1587,bargain_hunter,41.0,mobile_app,2.0,128.46,64.23,24.932585104637667,2.0,2.0,89.0,75.0,260,1
1588,bargain_hunter,36.0,web,2.0,73.97999999999999,36.989999999999995,1.8809040379562165,2.0,1.0,51.0,90.0,233,1
1589,one_off,18.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63,1
1590,bargain_hunter,55.0,web,3.0,69.15,23.05,12.415582950469947,2.0,2.0,99.0,93.0,265,1
1591,regular,26.0,mobile_app,4.0,479.69,119.9225,74.22474536837429,2.0,4.0,11.0,56.0,68,0
1592,loyal_vip,45.0,mobile_app,1.0,39.0,39.0,0.0,1.0,1.0,11.0,0.0,55,0
1593,bargain_hunter,57.0,mobile_app,1.0,18.43,18.43,0.0,1.0,1.0,15.0,0.0,77,0
1594,bargain_hunter,20.0,in_store,4.0,87.68,21.92,10.388695779548076,2.0,2.0,43.0,63.0,124,0
1595,loyal_vip,19.0,mobile_app,17.0,2211.46,130.08588235294118,82.73725770918018,3.0,5.0,3.0,163.0,169,0
1596,loyal_vip,36.0,in_store,25.0,3064.18,122.5672,120.40702050821898,3.0,5.0,2.0,126.0,130,0
1597,bargain_hunter,73.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61,1
1598,loyal_vip,54.0,web,7.0,847.1300000000001,121.01857142857145,92.99157657705194,3.0,4.0,8.0,32.0,51,0
1599,regular,44.0,web,10.0,435.63,43.563,25.44387289265881,3.0,5.0,8.0,228.0,252,0
1600,regular,47.0,web,33.0,2346.79,71.11484848484848,50.52000365704239,3.0,5.0,28.0,303.0,345,0
1601,regular,,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14,1
1602,regular,28.0,web,19.0,901.42,47.44315789473684,27.3685484640534,3.0,5.0,14.0,216.0,241,0
1603,bargain_hunter,44.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25,1
1604,regular,56.0,mobile_app,3.0,178.79000000000002,59.59666666666667,26.822491184327635,2.0,2.0,14.0,38.0,55,0
1605,regular,51.0,web,3.0,223.89,74.63,12.323664227817954,2.0,3.0,10.0,44.0,62,0
1606,bargain_hunter,62.0,web,6.0,128.23,21.371666666666666,23.447080344185,2.0,4.0,19.0,121.0,165,1
1607,regular,57.0,web,7.0,511.40000000000003,73.05714285714286,50.871314678734784,2.0,4.0,48.0,91.0,160,1
1608,regular,61.0,mobile_app,21.0,1153.15,54.911904761904765,31.622095853856308,3.0,5.0,9.0,315.0,339,0
1609,regular,53.0,web,8.0,399.1,49.8875,50.64994196865946,3.0,3.0,1.0,98.0,159,0
1610,regular,22.0,web,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24,0
1611,loyal_vip,52.0,mobile_app,6.0,1370.1200000000001,228.35333333333335,179.20415170041866,3.0,4.0,21.0,67.0,101,0
1612,bargain_hunter,36.0,web,2.0,11.63,5.815,5.055813485483815,2.0,1.0,25.0,9.0,80,0
1613,bargain_hunter,29.0,mobile_app,2.0,62.25,31.125,31.996581848691275,2.0,2.0,9.0,18.0,73,0
1614,regular,59.0,mobile_app,2.0,115.42,57.71,44.92956487659323,2.0,2.0,17.0,66.0,91,1
1615,regular,63.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15,0
1616,one_off,,in_store,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,265,1
1617,loyal_vip,38.0,web,45.0,5296.09,117.69088888888889,86.93696111713837,3.0,5.0,6.0,257.0,264,0
1618,regular,20.0,mobile_app,16.0,804.18,50.26125,35.84168334495466,3.0,5.0,7.0,159.0,173,0
1619,bargain_hunter,44.0,web,4.0,64.11,16.0275,12.233163600094075,3.0,3.0,8.0,326.0,336,1
1620,loyal_vip,55.0,web,16.0,2078.66,129.91625,93.69154880955557,3.0,5.0,3.0,163.0,198,0
1621,bargain_hunter,49.0,web,4.0,108.04,27.01,21.732714203860194,1.0,4.0,67.0,172.0,257,1
1622,bargain_hunter,54.0,mobile_app,1.0,3.55,3.55,0.0,1.0,1.0,26.0,0.0,77,1
1623,loyal_vip,23.0,in_store,6.0,415.35,69.22500000000001,72.44583818274175,3.0,3.0,5.0,11.0,20,1
1624,bargain_hunter,27.0,mobile_app,4.0,97.22,24.305,26.687873026276687,3.0,2.0,95.0,170.0,285,1
1625,bargain_hunter,43.0,mobile_app,2.0,52.489999999999995,26.244999999999997,13.965358928434313,2.0,2.0,17.0,46.0,68,1
